Species	1-93	94-313	314-597	598-748	749-986	987-1178	1179-1642	1643-1728	1729-1851	1852-2017	2018-2192	2193-2519	2520-2685	2686-2829	2830-3076	3077-3286	3287-3572	3573-3954	3955-4196	4197-4292	4293-4596	4597-4807	4808-5050	5051-5787	5788-5982	5983-6149	6150-6422	6423-6503	6504-6734	6735-6878	6879-7088	7089-7217	7218-7494	7495-7597	7598-7783	7784-7977	7978-8273	8274-8474	8475-8742	8743-8869	8870-9027	9028-9235	9236-9394	9395-9482	9483-9647	9648-9915	9916-10100	10101-10401	10402-10616	10617-10818	10819-11004	11005-11152	11153-11400	11401-11690	11691-11938	11939-12223	12224-12362	12363-12562	12563-12711	12712-12806	12807-12967	12968-13229	13230-13422	13423-13639	13640-13858	13859-14059	14060-14168	14169-14516	14517-14687	14688-15080	15081-15362	15363-15684	15685-15957	15958-16285	16286-16588	16589-16846	16847-17023	17024-17295	17296-17399	17400-17520	17521-17732	17733-17811	17812-17983	17984-18130	18131-18248	18249-18509	18510-18771	18772-18907	18908-18985	18986-19140	19141-19287	19288-19433	19434-19600	19601-19702	19703-19892	19893-20183	20184-20362	20363-20551	20552-20706	20707-21229	21230-21627	21628-21771	21772-22083	22084-22319	22320-22536	22537-22805	22806-22917	22918-23296	23297-23358	23359-23753	23754-24009	24010-24610	24611-24766	24767-24924	24925-25021	25022-25240	25241-25443	25444-25628	25629-25711	25712-25913	25914-26109	26110-26222	26223-26351	26352-26650	26651-27029	27030-27151	27152-27382	27383-27550	27551-28094	28095-28345	28346-28473	28474-28689	28690-28874	28875-29195	29196-29321	29322-29638	29639-29763	29764-30048	30049-30291	30292-30461	30462-30796	30797-31008	31009-31133	31134-31349	31350-31841	31842-32009	32010-32123	32124-32429	32430-32623	32624-32869	32870-33199	33200-33456	33457-33608	33609-33733	33734-34051	34052-34239	34240-34332	34333-34568	34569-34718	34719-34837	34838-34972	34973-35163	35164-35382	35383-35647	35648-35821	35822-36068	36069-36222	36223-36397	36398-36701	36702-36854	36855-37039	37040-37282	37283-37479	37480-37691	37692-37957	37958-38158	38159-38366	38367-38468	38469-38688	38689-38789	38790-38988	38989-39142	39143-39246	39247-39401	39402-39554	39555-39825	39826-39943	39944-40181	40182-40449	40450-40851	40852-40992	40993-41143	41144-41475	41476-41757	41758-42108	42109-42370	42371-42578	42579-42752	42753-42878	42879-43172	43173-43342	43343-43624	43625-43842	43843-44023	44024-44198	44199-44339	44340-44456	44457-44768	44769-44948	44949-45132	45133-45242	45243-45418	45419-45498	45499-45773	45774-46018	46019-46210	46211-46430	46431-46804	46805-47102	47103-47285	47286-47481	47482-47791	47792-47931	47932-48014	48015-48202	48203-48330	48331-48532	48533-49255	49256-49521	49522-49670	49671-49998	49999-50136	50137-50363	50364-50476	50477-50706	50707-50874	50875-51194	51195-51412	51413-51633	51634-51824	51825-51912	51913-52077	52078-52290	52291-52445	52446-52533	52534-52717	52718-53015	53016-53232	53233-53479	53480-53576	53577-53704	53705-53814	53815-53961	53962-54208	54209-54413	54414-54629	54630-54774	54775-54909	54910-55191	55192-55327	55328-55511	55512-55664	55665-55920	55921-56119	56120-56262	56263-56425	56426-56579	56580-56964	56965-57269	57270-57400	57401-57613	57614-57875	57876-58061	58062-58196	58197-58350	58351-58608	58609-58948	58949-59060	59061-59209	59210-59470	59471-59655	59656-59881	59882-60008	60009-60081	60082-60329	60330-60536	60537-61003	61004-61181	61182-61463	61464-61607	61608-61817	61818-62083	62084-62337	62338-62573	62574-62799	62800-63757	63758-64022	64023-64234	64235-64403	64404-64586	64587-64803	64804-65038	65039-65211	65212-65326	65327-65614	65615-65823	65824-65972	65973-66284	66285-66664	66665-66840	66841-66948	66949-67089	67090-67464	67465-67646	67647-67912	67913-68127	68128-68305	68306-68592	68593-68852	68853-69010	69011-69294	69295-69522	69523-69648	69649-69898	69899-70052	70053-70287	70288-70405	70406-70495	70496-70701	70702-70785	70786-70982	70983-71228	71229-71477	71478-71633	71634-72078	72079-72230	72231-72388	72389-72606	72607-72978	72979-73107	73108-73508	73509-73862	73863-74083	74084-74297	74298-74638	74639-74778	74779-74939	74940-75164	75165-75435	75436-75783	75784-76021	76022-76190	76191-76566	76567-76758	76759-76889	76890-77153	77154-77331	77332-77741	77742-77881	77882-78153	78154-78318	78319-78576	78577-78804	78805-79054	79055-79182	79183-79300	79301-79470	79471-79617	79618-79850	79851-80194	80195-80345	80346-80685	80686-80925	80926-81135	81136-81302	81303-81552	81553-81759	81760-81982	81983-82171	82172-82398	82399-82517	82518-82683	82684-82841	82842-83076	83077-83325	83326-83612	83613-83757	83758-83940	83941-84275	84276-84396	84397-84587	84588-84820	84821-85166	85167-85572	85573-85788	85789-85918	85919-86162	86163-86399	86400-86639	86640-86881	86882-87046	87047-87303	87304-87533	87534-87786	87787-87976	87977-88384
Strongylocentrotus_purpuratus	100	38	89	89	85	100	86	91	100	100	88	95	56	97	96	100	91	0	0	66	71	0	97	98	48	97	95	99	86	87	91	95	91	98	40	98	85	83	96	99	47	90	92	90	90	34	72	89	96	39	67	76	30	91	83	76	75	52	81	96	96	94	95	87	90	0	99	95	52	56	46	87	68	92	93	0	71	49	98	88	0	95	76	96	59	83	40	98	99	84	96	86	0	96	52	78	93	94	30	99	0	67	77	91	18	96	96	0	97	79	96	29	52	93	86	92	97	88	87	0	96	96	93	95	94	95	88	93	13	42	97	80	93	99	93	95	91	99	81	83	82	64	59	91	50	46	99	99	97	94	96	61	90	96	93	93	67	83	46	92	48	96	83	40	96	97	89	39	36	80	95	97	86	95	80	96	89	98	86	98	78	97	83	93	86	75	78	91	96	97	96	77	81	97	19	92	96	95	0	86	93	67	91	95	87	100	0	100	43	95	69	0	94	96	22	98	97	96	87	0	0	92	49	90	91	70	91	29	87	96	0	83	97	100	91	88	95	46	36	95	99	89	97	95	88	89	27	98	0	91	0	70	98	92	89	93	91	95	76	86	67	89	98	99	0	85	93	93	95	89	93	0	96	97	95	29	0	99	88	26	92	68	90	96	32	92	98	85	96	89	67	86	93	95	50	89	30	81	94	93	83	90	96	99	92	0	80	49	97	98	97	92	90	92	99	96	98	66	90	63	20	75	41	86	92	98	82	94	86	97	70	93	98	90	85	100	71	98	99	87	95	95	72	74	20	99	98	92	91	94	37	95	55	66	94	97	95	15	60	0	73	74	87	27	98	84	93	0	94	98	81	58	86	46	0	93	92	31	89	97	77	92	0	86	29	63	86	91	24	90	97	85	89	70	39	84	88	87	88	85	90	93	74	92	94	94
Asterina_pectinifera	100	75	0	0	0	86	0	0	100	72	77	0	0	63	45	0	0	0	8	0	62	0	33	0	85	0	0	99	78	87	0	66	67	96	47	99	0	29	59	0	0	0	0	90	0	74	90	0	60	60	38	69	60	77	0	93	24	58	86	96	0	0	91	0	58	0	94	38	45	96	0	0	0	32	43	69	74	92	0	88	0	0	83	89	95	71	0	0	80	82	90	0	29	87	99	0	0	91	68	0	0	0	89	0	0	0	96	0	0	0	0	31	0	63	58	0	0	0	91	0	0	0	80	0	0	95	68	89	0	0	0	37	0	0	0	0	0	0	0	78	0	0	96	0	0	88	99	72	0	46	0	0	56	95	0	0	82	78	0	92	95	0	38	0	96	0	89	56	0	84	0	0	0	0	0	0	0	97	0	98	81	97	83	48	91	31	95	0	0	40	91	94	12	47	30	28	0	79	88	38	0	0	0	0	87	0	89	44	0	90	86	90	94	44	0	0	95	0	0	93	0	0	96	88	52	97	0	0	0	0	0	83	65	93	0	0	47	62	49	0	99	62	47	95	86	0	0	0	0	89	0	44	0	81	46	0	91	95	64	87	83	0	90	35	90	0	0	40	66	85	42	92	0	97	0	0	0	90	87	0	92	70	41	96	0	0	39	92	0	81	62	0	0	0	90	0	70	41	47	0	91	79	0	0	0	36	88	64	97	90	97	0	0	0	0	35	75	0	53	0	0	0	94	77	0	0	100	94	69	97	90	86	0	71	0	82	74	0	0	0	19	0	72	75	0	89	0	52	69	0	0	98	0	0	94	0	95	0	48	0	0	72	71	0	73	84	93	87	0	0	70	0	93	91	90	93	0	0	0	0	0	73	0	62	0	42	97	0	0	66	97	30	0	0	97	94	0	88	54	0	0	26	71	0	45	38
Echinoderes_horni	0	0	0	0	0	100	0	0	0	0	0	60	0	97	0	0	0	0	0	98	0	0	0	0	0	87	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	88	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	90	0	0	0	0	0	0	0	0	0	94	0	0	0	99	0	0	0	99	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	88	0	96	0	0	0	0	0	100	0	76	0	0	0	0	0	95	96	0	0	0	96	0	0	0	77	0	0	0	0	0	0	0	0	88	0	68	0	0	0	0	0	99	0	0	0	0	0	0	96	0	0	85	0	0	92	96	0	0	0	0	99	89	95	0	97	0	0	86	0	0	0	0	0	0	0	0	0	0	0	97	0	84	0	0	0	0	88	0	86	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	90	0	0	0	0	0	0	0	93	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	95	0	0	0	0	0	92	94	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	92	0	0	99	0	0	0	0	0	94	0	93	0	0	95	0	0	0	0	0	88	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	93	96	0	0	0	94	98	0	0	0	0	98	83	93	0	0	0	0	0	0	0	93	0	0	0	88	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	94	0	88	0	0	0	0	90	0	0	0
Xiphinema_index	0	0	0	89	0	0	0	0	0	100	0	63	0	97	0	45	0	0	0	97	0	0	73	0	83	97	0	0	0	0	0	0	0	0	88	99	40	62	0	99	0	62	0	91	0	96	0	0	0	76	94	84	76	0	0	72	0	0	62	0	0	0	69	86	0	80	81	0	0	0	85	33	0	0	60	59	0	0	0	0	0	95	0	0	99	0	0	83	99	0	62	0	0	0	0	0	0	94	41	0	0	88	0	0	0	43	96	0	97	0	0	0	98	0	0	0	0	0	91	0	85	0	0	0	0	92	65	91	10	0	0	23	0	0	91	0	84	55	86	85	25	0	0	78	0	0	99	43	0	94	0	0	60	0	21	0	0	0	100	0	95	52	0	64	96	0	89	95	0	77	19	47	89	0	0	0	91	0	0	0	0	99	0	0	92	0	89	0	0	0	0	85	16	0	19	0	0	0	89	0	0	0	0	0	89	91	0	0	0	92	82	91	0	0	0	45	0	28	0	0	0	0	64	0	0	99	0	0	0	96	65	0	62	100	0	82	0	0	0	0	0	90	0	0	0	0	0	59	42	0	0	0	0	0	0	53	0	0	0	95	73	46	0	85	91	0	0	0	84	0	0	0	0	97	0	52	0	99	0	0	92	0	0	0	0	0	0	0	0	91	85	0	0	0	71	0	46	0	0	0	0	0	0	0	0	0	74	0	0	0	98	93	0	92	0	68	0	96	0	94	42	49	97	0	0	0	0	95	87	97	76	0	95	88	0	63	0	79	0	63	0	0	0	0	0	83	0	0	0	11	68	0	0	0	94	0	0	0	95	96	0	0	0	75	98	83	0	85	0	19	0	0	0	0	70	65	18	92	0	59	69	0	0	58	0	0	97	91	19	91	53	0	75	0	94	0	0	84	0	0	88	0	87	0	85	0
Euperipatoides_kanangrensis	0	0	0	81	0	100	0	0	0	0	0	0	0	97	0	0	0	0	0	98	0	0	0	0	0	0	0	99	0	0	91	0	0	0	93	0	0	57	0	0	0	0	0	90	87	35	93	0	97	0	38	0	0	0	0	0	0	0	0	0	0	0	95	0	90	0	0	0	0	71	0	0	68	0	0	0	0	0	97	0	0	0	84	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	96	0	97	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	73	0	0	0	0	0	0	0	95	0	97	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	66	87	41	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	97	0	0	77	0	0	0	0	0	0	0	78	0	0	0	0	90	0	0	86	0	0	0	0	91	86	0	0	0	0	0	0	89	0	0	34	87	98	0	0	0	0	0	0	0	93	0	0	0	95	0	0	99	0	0	0	0	86	96	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	93	0	0	0	0	0	0	0	0	0	0	94	0	93	0	0	94	0	97	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	95	0	75	93	0	0	0	0	94	83	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	84	0	88	0	88	0	0	0	0	0
Daphnia_pulex	100	0	93	89	85	100	94	91	100	100	88	96	86	64	95	100	91	93	94	97	86	93	97	98	85	97	95	99	93	88	74	88	91	98	93	98	86	91	96	99	97	90	97	90	90	92	97	96	0	94	93	97	96	95	96	93	83	84	84	96	95	93	100	87	90	0	91	95	52	96	88	87	86	92	93	93	0	93	98	88	95	95	84	96	99	83	99	98	99	87	97	86	0	95	99	94	93	94	97	99	98	92	91	92	100	96	97	93	97	95	90	95	100	93	57	90	0	88	91	0	96	96	93	96	94	92	88	93	96	88	97	94	93	99	92	95	91	100	86	83	94	90	96	90	92	84	99	99	97	94	96	92	91	96	93	93	85	54	100	92	0	95	95	97	0	98	89	95	94	97	95	96	85	95	93	98	88	98	86	98	84	97	83	93	97	92	0	93	96	93	96	94	0	97	96	92	96	63	88	86	93	89	89	0	87	100	93	100	83	95	99	90	94	96	90	98	97	96	88	0	96	92	96	88	91	97	88	97	89	96	97	83	97	100	91	88	93	95	90	94	99	95	84	94	86	90	89	98	95	93	87	99	98	93	95	93	91	0	87	92	99	87	98	88	92	92	93	94	96	89	93	92	96	97	95	89	95	0	87	79	92	95	90	96	92	89	98	92	96	90	0	88	93	95	95	93	96	82	94	93	91	90	96	0	92	92	93	95	97	98	97	93	19	92	0	96	99	98	90	100	95	86	94	86	93	98	100	94	86	97	91	93	98	87	98	100	94	98	99	0	95	95	85	86	95	95	92	71	94	94	97	98	94	94	94	36	95	67	94	98	97	87	86	96	98	83	93	85	99	98	81	92	95	0	93	93	93	92	88	97	96	93	91	86	97	87	97	0	92	88	98	96	94	94	97	94	87	89	88	0	85	0	92	95	93	95
Drosophila_melanogaster	100	95	94	89	85	100	94	88	100	100	87	94	84	97	96	100	91	93	94	98	87	98	98	98	90	97	95	99	93	89	93	95	91	99	91	99	95	98	96	99	96	91	97	90	90	96	97	97	0	94	93	97	96	98	96	93	81	85	81	96	96	93	0	87	92	79	94	95	99	96	93	87	0	92	93	92	88	92	97	88	0	93	84	96	99	82	99	98	99	85	97	86	0	95	99	94	93	94	97	99	98	92	89	92	99	96	97	93	97	95	95	95	100	93	76	90	97	82	91	0	96	96	93	96	94	92	88	93	96	89	97	94	93	99	92	95	92	99	87	82	95	90	96	91	92	88	99	98	97	95	96	96	88	95	93	93	85	92	100	92	95	94	95	80	96	97	89	95	94	97	95	95	85	95	94	96	88	98	75	98	85	97	84	94	97	91	93	93	95	97	96	94	98	97	96	91	96	95	89	89	93	89	89	94	85	100	91	100	93	96	99	90	94	96	89	98	97	96	86	92	96	92	96	91	91	97	84	97	89	96	97	83	97	100	91	88	92	95	89	95	99	0	97	95	86	91	90	98	0	93	86	99	98	93	95	93	91	95	87	95	100	87	90	99	93	90	93	94	95	88	93	92	96	97	97	90	95	99	87	79	92	94	90	96	93	90	98	91	95	90	94	73	94	95	95	93	96	81	93	92	91	0	96	99	93	93	0	96	97	98	97	93	94	92	99	95	99	98	0	100	95	86	94	86	93	98	100	94	86	97	91	94	98	87	98	100	94	98	99	89	96	95	86	86	95	99	92	88	91	94	97	98	95	94	94	97	95	97	94	98	97	87	87	96	98	84	93	85	99	98	81	92	95	98	93	93	93	92	88	97	96	94	91	87	98	87	97	0	92	90	97	97	94	95	97	94	87	89	88	94	88	0	92	92	92	95
Boophilus_microplus	0	95	0	89	85	91	49	91	100	0	30	93	0	97	0	100	0	50	94	0	16	38	97	0	0	0	95	0	93	0	92	95	0	98	93	0	95	0	96	99	49	0	0	90	89	92	87	0	0	95	92	97	94	95	96	92	63	42	82	0	96	48	95	48	90	0	92	96	67	0	0	0	86	0	53	93	0	92	97	88	94	0	84	96	90	83	95	98	0	85	0	79	12	0	99	33	92	92	0	41	83	92	73	91	0	0	0	49	0	95	90	43	100	0	81	55	87	88	91	0	92	0	93	92	0	92	88	0	50	90	83	67	0	24	0	0	0	0	87	82	94	36	96	91	50	0	99	0	97	95	0	0	91	0	10	93	85	87	100	92	0	84	95	0	96	97	89	95	92	97	95	0	85	70	63	89	0	0	0	0	0	97	0	94	97	59	91	42	0	0	0	94	85	36	55	0	96	99	88	0	71	0	58	93	0	100	91	100	0	94	0	80	94	73	90	0	97	44	86	92	0	0	95	0	0	97	89	0	89	96	97	83	97	97	84	41	70	95	0	95	0	90	0	95	0	0	59	71	83	0	90	99	0	75	76	93	91	64	0	0	100	0	98	77	45	38	93	60	0	72	93	92	96	72	0	0	0	91	0	79	92	0	90	0	0	0	0	0	0	91	0	0	0	60	30	23	96	82	94	49	0	90	96	92	12	44	0	89	97	98	0	0	36	92	0	96	99	84	64	100	93	0	94	86	93	98	100	0	79	0	0	94	0	88	38	100	90	98	60	89	86	0	0	0	35	0	0	0	94	41	43	98	57	94	0	0	95	0	95	96	96	79	87	0	98	83	93	85	99	96	0	0	95	98	93	76	87	92	88	33	75	70	90	86	0	0	0	0	0	91	97	79	94	56	96	30	87	89	88	0	60	0	92	82	79	95
Anoplodactylus_eroticus	97	0	0	80	0	100	0	0	100	0	0	0	0	97	0	0	0	0	0	98	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	99	0	0	64	90	0	96	0	0	0	0	0	97	0	0	0	0	0	85	66	0	0	0	95	0	0	77	0	0	0	0	92	0	0	0	0	93	0	0	0	0	95	0	0	96	99	83	0	0	99	0	0	0	0	95	100	0	0	77	0	0	0	92	0	86	0	0	96	0	97	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	92	0	95	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	75	0	0	97	84	0	97	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	90	85	0	0	0	0	0	0	0	0	0	0	0	0	96	0	96	86	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	90	0	0	86	0	0	0	0	93	86	0	0	0	0	0	0	0	87	0	100	34	0	0	0	0	0	0	0	88	93	0	0	97	0	44	0	98	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	85	0	0	0	0	95	94	0	0	0	0	86	94	0	95	0	100	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	94	0	95	0	94	95	0	0	0	0	98	83	0	0	0	0	80	0	61	0	0	0	0	0	88	0	0	0	0	0	0	0	93	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	89	69
Paraplanocera_oligoglena	0	0	0	0	0	100	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	99	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	78	94	0	0	0	99	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	97	0	0	0	0	88	0	0	0	80	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	89	0	0	0	0	0	0	0	0	0	96	0	0	57	0	95	0	0	0	0	0	89	87	0	0	0	0	0	0	0	0	0	98	0	0	0	0	75	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	98	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	85	0	0	0	0	0	0	96	93	0	100	0	0	0	0	0	0	82	0	100	0	0	0	0	0	0	0	90	0	93	0	0	97	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	93	0	0	40	0	94	0	0	89	0	0	93	0	0	0	0	0	87	0	0	0	0	0	0	0	91	0	0	0	0	0	94	84	0	0	0	94	87	0	0	0	0	98	0	93	84	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	58	0	0	91	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
Schmidtea_mediterranea	0	95	75	0	67	99	0	91	0	100	88	0	0	98	47	0	0	0	0	98	76	49	84	33	83	0	0	0	65	88	93	97	0	0	85	93	78	12	78	99	49	58	0	0	0	96	99	0	96	88	31	56	0	0	68	0	0	18	82	90	96	70	95	87	89	77	0	50	0	48	0	68	64	59	0	93	88	68	65	0	72	82	88	0	94	84	94	98	99	0	0	88	0	94	100	50	50	71	31	48	66	92	0	88	63	0	95	63	0	69	0	0	100	0	78	0	0	89	0	98	94	95	93	63	0	91	0	93	0	78	97	73	70	67	0	65	91	37	84	81	58	42	58	60	32	88	98	86	93	85	68	87	92	0	67	93	85	67	100	0	95	42	73	0	95	96	90	95	0	97	94	95	85	69	84	96	81	0	0	0	0	97	0	86	97	0	74	73	50	45	85	93	41	36	61	71	69	0	88	49	91	9	48	89	91	100	85	77	0	64	0	86	0	71	62	82	54	28	0	93	0	35	64	90	0	0	61	25	0	96	64	0	62	0	0	88	0	95	75	95	99	85	0	93	0	76	0	98	88	93	0	100	52	74	95	38	91	0	42	87	81	89	98	60	17	0	93	64	56	88	77	77	96	0	73	38	52	0	0	0	92	97	89	0	92	0	57	97	75	88	93	61	0	94	81	24	95	80	83	50	84	90	57	0	0	78	94	78	45	76	0	0	47	76	23	96	0	83	0	0	0	86	95	42	93	74	100	0	88	0	0	0	0	91	47	100	95	0	64	87	0	61	0	0	45	68	0	89	85	0	56	0	68	0	88	61	95	57	0	69	0	0	82	74	98	83	94	73	0	77	82	70	64	98	93	88	63	77	0	0	79	0	86	87	79	72	97	91	48	90	75	0	77	32	0	0	0	82	0	94	80	0	52	33	57	0
Capitella_telata	100	95	95	89	85	100	94	91	100	100	88	95	84	97	96	100	91	93	94	97	86	67	97	98	85	95	89	99	93	87	92	95	91	99	93	98	79	9	96	99	96	90	99	90	89	96	97	91	96	84	93	97	83	95	66	0	83	81	82	96	96	94	95	87	90	76	90	96	100	96	93	78	85	93	0	93	92	92	98	88	94	57	85	96	99	83	99	98	99	84	97	64	92	83	99	94	93	94	97	99	98	76	89	90	93	96	96	93	91	95	95	95	100	93	79	90	97	88	76	0	96	96	93	95	94	91	0	93	0	42	97	94	93	99	92	95	91	99	84	83	94	90	96	91	92	88	99	99	97	94	96	92	90	96	92	93	84	69	100	92	0	95	95	75	96	40	89	95	93	97	95	95	86	95	93	96	88	98	86	98	85	99	84	68	97	92	0	93	96	97	96	94	98	97	96	0	96	71	42	86	94	89	89	94	87	100	93	100	94	95	72	90	93	96	89	98	91	96	71	92	0	92	96	86	91	0	88	97	89	96	97	83	97	100	91	88	93	95	88	95	0	0	97	95	86	89	90	98	95	93	84	98	98	51	95	93	91	0	86	90	80	79	98	99	91	91	93	89	90	86	93	59	96	97	96	89	83	99	87	79	94	97	90	0	91	92	98	92	66	89	0	86	93	88	95	93	96	82	93	54	91	90	96	99	47	92	93	95	97	98	99	90	83	92	99	96	99	98	90	100	95	86	94	86	62	98	100	0	86	97	91	93	97	88	59	100	94	98	99	0	95	95	85	65	95	99	92	60	85	94	94	98	95	94	94	93	95	97	59	98	97	87	87	96	96	83	93	85	99	98	86	61	95	98	93	93	93	92	88	97	96	91	53	86	97	87	97	90	92	90	97	0	94	94	99	94	87	87	88	92	88	0	57	54	94	95
Helobdella_robusta	100	95	95	89	85	43	94	88	100	99	89	95	87	44	96	100	91	93	60	97	86	93	97	98	85	94	95	99	93	91	96	95	93	94	93	98	95	98	96	99	97	90	97	0	89	0	97	71	96	94	92	97	96	95	96	93	0	85	80	93	66	93	92	86	90	76	68	95	100	96	93	87	85	92	94	93	92	92	98	88	97	95	85	96	73	83	99	98	99	73	97	86	92	74	99	94	93	94	97	100	98	92	88	91	99	96	95	89	97	95	94	95	100	97	76	90	97	86	76	0	96	96	93	95	94	92	0	89	0	90	86	94	93	99	92	97	91	99	84	84	95	88	96	91	93	84	99	99	0	94	96	92	90	96	94	93	0	92	100	92	0	95	95	97	96	97	89	95	95	97	95	95	86	95	93	96	88	98	68	96	83	99	84	95	97	92	90	93	98	97	0	95	79	67	96	0	96	94	88	86	90	89	89	82	87	100	89	100	94	93	97	90	94	83	90	98	97	96	86	92	0	43	96	88	91	98	79	97	89	96	97	83	97	0	94	88	94	95	88	88	99	0	97	95	86	78	92	98	96	93	0	99	98	88	95	93	92	0	87	91	100	87	98	99	84	90	93	94	95	86	93	91	96	97	95	89	95	99	87	79	93	96	90	96	93	89	98	92	95	89	0	69	93	95	95	93	91	79	94	93	91	90	96	98	93	53	93	94	95	98	99	93	94	93	99	92	99	98	90	100	90	90	94	86	93	98	0	94	86	97	92	93	97	95	98	100	94	98	99	87	95	95	85	87	95	95	89	94	91	94	97	95	95	94	94	97	95	97	94	98	97	87	85	96	98	83	93	83	99	98	81	92	96	97	93	94	93	92	93	97	88	92	90	71	96	89	97	91	91	90	97	97	94	94	97	94	87	89	87	94	88	93	92	93	89	95
Terebratalia_transversa	0	0	0	89	86	100	0	91	100	100	88	0	0	97	70	56	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	98	93	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	97	0	0	0	0	0	85	82	0	0	59	0	0	90	78	0	0	100	74	0	0	0	50	0	0	0	0	98	0	0	0	0	0	99	77	99	0	99	84	0	0	0	86	0	66	0	0	0	0	0	92	0	0	0	0	96	0	97	0	0	0	0	88	72	0	97	88	0	0	0	0	0	0	0	92	0	0	0	63	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	92	95	0	0	0	96	0	76	95	65	97	0	0	0	0	0	0	0	0	0	0	85	0	83	0	0	0	81	0	0	0	0	94	0	0	0	0	0	0	0	0	0	25	75	0	87	100	89	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	42	0	25	0	93	85	0	0	0	0	38	0	0	0	0	0	87	81	0	92	0	0	0	0	91	0	0	0	97	0	0	0	0	87	0	0	0	90	96	0	0	0	0	0	89	0	67	0	0	0	0	0	0	56	0	91	0	0	99	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	91	0	97	0	62	100	0	0	0	0	0	0	0	86	0	0	0	92	0	0	0	0	68	0	81	0	95	0	94	0	0	0	87	0	99	0	93	85	0	0	0	0	0	97	0	0	0	0	50	41	0	0	0	0	0	0	97	91	0	0	0	0	0	0	97	0	0	0	88	0	0	0	92	0	0	0
